"annotation_id","annotator","comment","created_at","id","lead_time","sentiment","updated_at"
319,"1","Yo creo que la solución al tema de las llaves mal balanceadas sería que los playoffs queden como están, pero que después haya sorteo en 8vos (con los primeros 8 definiendo de local), y que a partir de 4tos el que terminó más alto en el ranking define de local.

Lo otro que la gente no esta teniendo en cuenta es que la fase de grupos no ha terminado aún, todavía falta que eliminen 8 equipos. No se han ""salvado"" los que quedaron por sobre el 24, todavía no llegan a 8vos!","2025-02-28T15:04:50.557313Z",318,3.276,"Irrelevant","2025-02-28T15:04:50.557330Z"
320,"1","A veces el futbol es futbol 
-Pablo 2025","2025-02-28T15:04:54.021944Z",319,2.219,"Irrelevant","2025-02-28T15:04:54.021962Z"
321,"1","Pablo en ninguna competicion te enfrentas a los mismos equipos, por que en liga  por ejemplo un betis-villareal en septiembre y luego un villareal-betis en marzo no son el mismo partido ( tanto por fichajes invernales como por cambios de entrenador o dinamica ) entonces ese argumento es una chorrada por que te pueden tocar de rivales un psg o un city rotos como los de este año, o te puede tocar un psv y un atalanta y que sean en ese momento de la temporada rivales mas duros que psg y city con lo cual precisamente eso es lo que mola que no te enfrentas a los mismos siempre como en el resto de competis","2025-02-28T15:04:56.820342Z",320,2.251,"Irrelevant","2025-02-28T15:04:56.820361Z"
322,"1","Con este nuevo formato beneficia mas a equipos como el manchester united que en la temporada pasada quedo eliminados en face de grupos ahora con este nuevo formatos los beneficia mas recuerdo que en 2014 la juventus quedo eliminada en face de grupos y la verdad en lo personal eran muy emocionantes los juegos en esa ocasion pasaron el real madrid y el galatasaray  también en temporadas anteriores ya se han visto eliminaciones de grandes equipos como el barcelona el inter de milan el atletico de madrid y el chelsea","2025-02-28T15:05:00.059256Z",321,2.039,"Irrelevant","2025-02-28T15:05:00.059278Z"
323,"1","Yo este año estoy mirando 0 la champions. Pero 0. Solo algun resumen cada tanto. No sé si habrá mucha gente así","2025-02-28T15:05:11.810747Z",322,5.226,"Negative","2025-02-28T15:05:11.810772Z"
324,"1","Las últimas dos fechas fueron una perdida de tiempo... Ya se sabía quiénes clasificaban y hasta quienes pasaban directo a 8vos","2025-02-28T15:05:17.612006Z",323,4.38,"Negative","2025-02-28T15:05:17.612030Z"
325,"1","Para mi lo que hay que cambiar es lo de la ronda extra  para que no se clasifiquen equipos como el madrid que lo han hecho fatal y aun asi ahi estan. Que se clasifiquen directos los primeros ocho y luego que como mucho haya 4 equipos que se enfrenten entre si y clasifiquen dos como repesca o asi..","2025-02-28T15:05:21.789333Z",324,2.491,"Irrelevant","2025-02-28T15:05:21.789352Z"
326,"1","Yo también conozco a la pacha mama","2025-02-28T15:05:24.606685Z",325,1.57,"Irrelevant","2025-02-28T15:05:24.606708Z"
327,"1","POV gente de Madrid : el nuevo formato no es justo ","2025-02-28T15:05:29.491450Z",326,3.802,"Irrelevant","2025-02-28T15:05:29.491470Z"
328,"1","Otra ventaja de los grupos de 6: hacer 3 bombos y que también haya enfrentamientos entre equipos del mismo bombo. Aunque los últimos del bombo 1 serán los mismos que ya se enfrentaban antes por estar en el 2.","2025-02-28T15:05:32.396094Z",327,1.691,"Irrelevant","2025-02-28T15:05:32.396112Z"
329,"1","Si van hacer la champions así la uefa hagan la super liga de una vez y ya, si quieren usar este modelo para mi es que todos contra todos y se elimina a la mitad de la tabla y se pasan a octavos y hasta la final","2025-02-28T15:05:35.336817Z",328,1.613,"Irrelevant","2025-02-28T15:05:35.336838Z"
330,"1","Si quieren justicia y merecimiento, tienen que quitarle 10 champions al madrid","2025-02-28T15:05:45.971570Z",329,8.232,"Positive","2025-02-28T15:05:45.971592Z"
331,"1","Lo mejor de este formato es que hay una ronda eliminatoria más que es el atractivo de la champions (fumadón de Pablo diciendo que su formato ideal solo tiene dos eliminatorias), aun así a mi no me compensa y prefiero el formato antiguo. Pero al menos mejoraría si los octavos se establecieran en base a la posición de la liga, le compro el playoff pero que el cuadro sea algo mas justo y el mejor clasificado que haya pasado el playoff juegue contra el octavo de la liga (ya sea el 9° porque ha ganado al 24° o el 11° porque ha habido sorpresas) el 2° mejor contra el 7°...
Así darías mayor importancia y harías algo mas justo la liga porque cada posición cuenta y te beneficia de cara a las rondas eliminatorias, cargandote la narrativa de bueno ahora el 24° elimina al 9° y después le va a tocar el 8°, en este caso se enfrentara al noveno y si consigue pasar le tocara el mejor de la competición.
(Formato que beneficia los intereses de UEFA porque seria todavía mas complicado que equipos pequeños lleguen lejos en la competición)","2025-02-28T15:05:48.656875Z",330,1.583,"Irrelevant","2025-02-28T15:05:48.656894Z"
332,"1","El partido del PSG no era de vida o muerte? No entiendo el argumento","2025-02-28T15:05:51.481619Z",331,1.618,"Irrelevant","2025-02-28T15:05:51.481639Z"
333,"1","Me vi la friolera cantidad de 0 partidos de esta “Champions”","2025-02-28T15:05:56.269623Z",332,4.667,"Negative","2025-02-28T15:05:58.626665Z"
334,"1","A mi me gusta mucho, porque ahora los equipos pequeños pueden jugar contra 8 clubes, cuando antes solo era contra 3...","2025-02-28T15:06:01.211134Z",333,2.111,"Positive","2025-02-28T15:06:01.211155Z"
335,"1","Nacho indignado por el nuevo formato porque ya no le van a regalar la fase de grupos al Real Madrid","2025-02-28T15:06:05.286059Z",334,2.416,"Irrelevant","2025-02-28T15:06:05.286078Z"
336,"1","Este Formato es Hermoso  Solo a los Españoles no les gusta obviamente por Razones muy obvias","2025-02-28T15:06:12.009890Z",335,4.997,"Irrelevant","2025-02-28T15:06:12.009908Z"
337,"1","Nacho y Pablo hablando dizque ha hablar de su opinion y que respetan a los demas y una mierda. Yo vengo aqui cagarme en el once de la semana del otro dia por la aún no inclusion del Moyesiah en uno de estos","2025-02-28T15:06:14.367583Z",336,1.211,"Irrelevant","2025-02-28T15:06:14.367603Z"
338,"1","Sabes que tu opinión es la correcta cuando pablo opina lo contrario","2025-02-28T15:06:18.584165Z",337,3.027,"Irrelevant","2025-02-28T15:06:18.584187Z"
339,"1","Pues un saludo","2025-02-28T15:06:22.798000Z",338,2.665,"Irrelevant","2025-02-28T15:06:22.798019Z"
340,"1","Tiraré de un clásico:
¿El formato? Una mierda

Tragarnos 8 jornadas de torneo para que al final solo queden eliminados los equipos que son totalmente anticompetitivos y que si no estuvieran en el que se supone es el mejor torneo de clubes de Europa no le importaría a nadie. Calendarios entre equipos que son tan exageradamente distintos en cuanto a dificultad que roza el sinsentido. Equipos ""grandes"" que han hecho una liguilla lamentable como el City y aún así se clasifican porque hay que ser tan jodidamente malo para no entrar en playoff que es imposible no hacerlo. Por último el quedar del 1 al 8 te hace evitar una ronda, pero hasta ahí las ventajas de hacerlo bien, porque una vez pasada esa ronda da igual haber ganado los 8 partidos que haber ganado 2","2025-02-28T15:06:27.884251Z",339,3.81,"Irrelevant","2025-02-28T15:06:27.884273Z"
341,"1","No entiendo el debate si coincidis. Deberiais repartir los roles o algo","2025-02-28T15:06:30.715807Z",340,2.036,"Irrelevant","2025-02-28T15:06:30.715825Z"
342,"1","Nacho eres tontísimo, tienen la razón en todo. Besos.","2025-02-28T15:06:34.128110Z",341,1.963,"Irrelevant","2025-02-28T15:06:34.128130Z"
343,"1","Esta nueva Champions es mucho más emocionante que la anterior. A mi me ha gustado bastante. Ahora, para desahogar el calendario habría que excluir una copa en Inglaterra, la FA Cup es una pierda de tiempo","2025-02-28T15:06:37.961245Z",342,2.506,"Positive","2025-02-28T15:06:37.961265Z"
344,"1","todo este formato es para que la chozas cup sea mucho mas random de lo que ya era","2025-02-28T15:06:44.200330Z",343,4.817,"Neutral","2025-02-28T15:06:44.200349Z"
345,"1","Creo que el formato es muy mejorable, tengo varias propuestas, la primera es volver a grupos 8 grupos pero de 6 equipos y que por sorteo te toque jugar con tres de ellos ida y vuelta, los dos mejores clasifican y así de 48 equipos pasan a 8vos solo 16, otro es cargandose la fase previa de eliminatorias y pasan solo 16, otro es volver al primer formato llaves en todo hasta la final y con 64 equipos y comenzando en 16avos, y otro es hacer una especie de todos vs todos y los 4 mejores se hacen un final four en sede neutral","2025-02-28T15:06:50.222765Z",344,3.37,"Neutral","2025-02-28T15:06:50.222786Z"
346,"1","Si el madrid hubiese quedado entre los 8 primeros dirias otra cosa..","2025-02-28T15:06:55.216713Z",345,3.755,"Irrelevant","2025-02-28T15:06:55.216735Z"
347,"1","Respondiendo a la pregunta final del vídeo, a mí lo que no me gusta es el fútbol","2025-02-28T15:06:58.657529Z",346,2.053,"Irrelevant","2025-02-28T15:06:58.657550Z"
348,"1","Muy Emocionante no estuvo, que era uno de los propósitos de la UEFA, el formato malo no es, solo que es demasiado flexible y tirando un poco a la mediocridad.
Se que muchos estan alegres en esta instancia, pero esperemos despues de los cruces de playoffs, por que se llega a colar un Madrid City  Bayern  en Octavos y ahi ya empienza a pesar lo de siempre, Jerarquía e Historia, ademas tengamos en cuenta que estos equipos llegan con un ascenso en nivel futbolistico.
No me molesta el formato, pero siento que si se puede mejorar.
Saludos cordiales.","2025-02-28T15:07:01.604245Z",347,1.56,"Irrelevant","2025-02-28T15:07:01.604266Z"
349,"1","Sigue siendo azar…. El antes “vaya mierda me tocó un grupo imposible” es el nuevo “vaya mierda me tocó un calendario imposible”… YA ESTÁ","2025-02-28T15:07:05.072805Z",348,2.97,"Irrelevant","2025-02-28T15:07:05.072826Z"
350,"1","Suelten a Wyle Kalker","2025-02-28T15:07:08.913041Z",349,1.332,"Irrelevant","2025-02-28T15:07:08.913061Z"
351,"1","Deje de ver la Champions, 0 interés me genera, la miraré después de 4tos por amor al arte, prefiero la copa libertadores, fútbol puro y duro ","2025-02-28T15:07:15.702754Z",350,5.419,"Negative","2025-02-28T15:07:15.702776Z"
352,"1","Le quitan por favor el lapiz al que escribió Munich, casi tengo una embolia leyendo eso","2025-02-28T15:07:19.219543Z",351,1.829,"Irrelevant","2025-02-28T15:07:19.219560Z"
353,"1","Me gusta el actual me parece justo","2025-02-28T15:07:26.044110Z",352,1.898,"Positive","2025-02-28T15:07:26.044129Z"
354,"1","La emoción por ver quién clasificaba o no era tan inexistente que muchas páginas en internet se inventaron que el Madrid quedaba eliminado en caso de no quedar entre los primeros ocho.","2025-02-28T15:07:31.128324Z",353,3.427,"Irrelevant","2025-02-28T15:07:31.128343Z"
355,"1","A ver, estoy a favor de lo que decís en todo, pero lo de que el City haya pasado con rivales más fáciles me parece hipócrita porque lo comparáis con el año pasado, cuando lo justo es comprarle con un equipo de rendimiento similar como los míticos años del Real Madrid quedando segundo en grupo ganando solo al Apoel y al Brujas, haciendo que solo con ganarle a estos dos ya esté directamente en octavos de final, eso sí que era un regalo","2025-02-28T15:07:34.045792Z",354,1.645,"Irrelevant","2025-02-28T15:07:34.045812Z"
356,"1","Sus argumentos de lo que no es favorable se pueden contra argumentar de forma fácil.","2025-02-28T15:07:37.434479Z",355,2.821,"Irrelevant","2025-02-28T15:07:37.434498Z"
357,"1","El vídeo se basa en: no me gusta porque no me gusta","2025-02-28T15:07:41.101279Z",356,2.257,"Irrelevant","2025-02-28T15:07:41.101299Z"
358,"1","Nacho, opinión totalmente fundada. Pablo, no tienes ni puñetera idea. (Ni siquiera he empezado el vídeo)","2025-02-28T15:07:44.356308Z",357,2.092,"Irrelevant","2025-02-28T15:07:44.356327Z"
359,"1","Tal y como dijo Nacho: me da igual el formato vengo a cagarme en vuestra pm","2025-02-28T15:07:48.820946Z",358,2.036,"Irrelevant","2025-02-28T15:07:48.820963Z"
360,"1","Pobre ya no hay esos desgaste para que su Madrid pasará jajajaja
""La esencia del torneo"" osea la mistica del Madrid? Porque solo el Madrid era beneficiario de ese ""caos"" de esa mistica jajajaj","2025-02-28T15:07:52.084601Z",359,1.657,"Irrelevant","2025-02-28T15:07:52.084620Z"
361,"1","Shempionzzzzz 

Que hayan mas equipos y se eliminen menos que la versión anterior no tiene sentido. La única solución es cargarse la mitad de la tabla... La champions actual es igual de relevante que el mundial de clubes

Si la champions no la gana unos de los 8/10 primeros sera un robo","2025-02-28T15:07:54.851530Z",360,1.553,"Irrelevant","2025-02-28T15:07:54.851551Z"
362,"1","La fase de liga actual es mejor que la fase de grupos anterior. No puede haber otro argumento.

Pero de verdad, NO es un regalo que un equipo al que le vaya mal termine en play-off y si sigue igual en febrero se vayan, el regalo era que se fueran a Europa League donde podían tener más oportunidades de ganar el título o que por alguna razón estuvieran a su verdadero nivel y ahí perjudican a los que pertenecen a ese torneo.
Usando el City como ejemplo, no vendan humo con la cantidad de victorias para clasificar, si no con el porcentaje de puntos con respecto a los que consigues, han habido años donde los clasificados se hacen 7-8 puntos de 18 (e incluso a veces con 9 donde no ganaban 3 partidos, si no que ganaban 2 y empataban 3 o la Lazio que en la 20-21 hizo 10 puntos y solo ganaron 2 partidos de 6) y pasan como si nada, otros donde el que va a Europa League tiene 3 puntos porque los 2 que clasifican son muy buenos y aunque den pena ajena en fase de grupos tienen el colchón de irse a Europa League para maquillar una temporada mala.

El formato anterior te daba más margen de error, te disputabas 6 puntos contra cada rival, les podías sacar 4/6 puntos de ventaja o quedar igualados y ya, ahora si pierdes el que te gana y muchos otros tienen más puntos que tú, debes esperar a combinación de resultados para rescatar puestos y clasificarte de cualquier forma.","2025-02-28T15:08:02.743232Z",361,4.55,"Neutral","2025-02-28T15:08:02.743250Z"
363,"1","Es igual de injusto que a mi me toque un grupo con cocos que que me toque un sorteo con cocos. Da igual que la clasificación sea de todos o separada, sigue siendo una sola competición. 

Decís que no sabéis si el Atalanta ha hecho mejor fase de grupos que el Madrid porque no han jugado contra los mismos, pero ocurriría EXACTAMENTE LO MISMO si el Atalanta hubiese ganado el Grupo D y el Madrid hubiese quedado segundo en el Grupo F. Tampoco sabríais quien ha hecho mejor fase de grupos. Os estáis quejando de cosas que siempre han ocurrido.

Y luego está el tema de que decís que solamente el Zagreb y el City se jugaban cosas el último día. Permitidme decir que el Stuttgart debe opinar distinto, mirando que cuando empezó la jornada estaban clasificados y que quedaron fuera. O el Sporting, que durante muchos minutos estuvo eliminado. Habia como 7 equipos que se jugaban entrar o no en la siguiente fase. No os hagáis trampas al solitario, hay suficientes cosas a cambiar en el formato como para inventaros cosas que no están ocurriendo.

Para mi el problema del formato es que sea a 8 partidos. Este formato, a 6 partidos con solamente 3 bombos sería espectacular. Ahí sí que la última jornada sería una locura.","2025-02-28T15:08:06.089821Z",362,2.88,"Neutral","2025-02-28T15:08:06.089842Z"
364,"1","Contra quien ha jugado el Celtic? naaa solo el subcampeón de shempions y el campeón de EL y subcampeón de Supercopa :/","2025-02-28T15:08:10.915779Z",363,3.13,"Irrelevant","2025-02-28T15:08:10.915800Z"
365,"1","Entiendo perfectamente vuestro punto de vista. Pero seamos sinceros, no es cualquier liga del mundo la competición menos emocionante de todas? me explico, cualquier formato donde exista un equipo que puede acabar ganando un titulo sumando mas puntos que el resto con 5 jornadas para terminar la competición hace que la probabilidad de emoción se disminuya. Siempre se dice que la premier league es la mejor liga del mundo pero si vemos que el campeon de los ultimos años ha sido siempre el mismo y en ciertos casos con una amplia diferencia de cara el segundo clasificado como mejoras la emoción de una competición así? Más ejemplos que se me ocurren para defender el caso de los play off es lo que ocurre en la segunda división española, todos sabemos que desde hace años se implementó un play off que permite ascender a primera incluso al cuarto, quinto y sexto clasificado... Es justo? Obviamente no, es emocionante? Obviamente si... Entonces la conclusión es que el formato liga siempre será mejorable y que nunca se encontrará una solución ideal, pero en mi opinión este nuevo formato de la champions es más emocionante que el anterior, y al final la emoción es lo que atrae dinero y publicidad.","2025-02-28T15:08:18.174299Z",364,5.827,"Neutral","2025-02-28T15:08:18.174362Z"
366,"1","Resumen del video: esta mal el formato porque el madrid no clasifica directo","2025-02-28T15:08:20.847077Z",365,1.528,"Irrelevant","2025-02-28T15:08:20.847096Z"
367,"1","La Champions sería más emocionante si se dejarán de esas pendejadas de playoffs, 16 equipos pasan a los octavos, y los 4 primeros serán cabeza de llaves y el resto a sorteo puro y duro.","2025-02-28T15:08:24.970815Z",366,2.492,"Neutral","2025-02-28T15:08:24.970835Z"
368,"1","este formato es bueno, el anterior es una mierda, capaz tenga unos defectos la nueva pero me parece mucho mejor que la anterior","2025-02-28T15:08:31.158883Z",367,4.538,"Positive","2025-02-28T15:08:31.158904Z"
369,"1","SI CLASIFICABAN SOLO 16 HUBIESE ESTADO MEJOR.","2025-02-28T15:08:35.140404Z",368,1.401,"Irrelevant","2025-02-28T15:08:35.140425Z"
370,"1","Este formato le da mil vueltas al anterior que siempre era un tostonazo","2025-02-28T15:08:40.081539Z",369,3.193,"Positive","2025-02-28T15:08:40.081559Z"
371,"1","La champions no funcionara hasta que despidan a pablo, son datos concretos","2025-02-28T15:08:44.768391Z",370,3.463,"Irrelevant","2025-02-28T15:08:44.768409Z"
372,"1","Que no se note que son del Madrid","2025-02-28T15:08:48.069300Z",371,1.842,"Irrelevant","2025-02-28T15:08:48.069319Z"
373,"1","¿Hacen este vídeo por qué al Real Madrid le fue mal?","2025-02-28T15:08:50.806845Z",372,1.521,"Irrelevant","2025-02-28T15:08:50.806866Z"
374,"1","Deberían llamarse La media blanquita","2025-02-28T15:08:53.852270Z",373,1.728,"Irrelevant","2025-02-28T15:08:53.852292Z"
375,"1","City, Madrid, Psg merecían irse a su casa y ver la champions por su tv","2025-02-28T15:08:57.268615Z",374,2.008,"Irrelevant","2025-02-28T15:08:57.268634Z"
376,"1","yo si q lo resumo, esto es una absoluta mierda, sin paleativos... siempre desde el mas profundo irrespeto a la opinion ajena","2025-02-28T15:09:01.888617Z",375,3.062,"Irrelevant","2025-02-28T15:09:01.888635Z"
377,"1","Buen formato,despidan a pablo","2025-02-28T15:09:04.800726Z",376,1.405,"Irrelevant","2025-02-28T15:09:04.800747Z"
378,"1","Para hacer una fase grupos verdaderamente emocionante, tendrían que copiar el formato de copas de selecciones. 3 partidos y si la cagas te vas.","2025-02-28T15:09:10.783994Z",377,5.449,"Neutral","2025-02-28T15:09:10.784016Z"
379,"1","Si funciona o no depende de cual era el objetivo. Si el objetivo era que se jueguen mas partidos y que los clubes poderosos pasen la primera fase aún siendo verdaderos desastres, entonces no hay dudas que el nuevo formato es un éxito rotundo.","2025-02-28T15:09:19.538087Z",378,6.935,"Neutral","2025-02-28T15:09:19.538125Z"
380,"1","Siempre quedará que la última Champions de verdad la ganó el Real Madrid","2025-02-28T15:09:23.430024Z",379,2.59,"Irrelevant","2025-02-28T15:09:23.430044Z"
381,"1","Sinceramente el nuevo fornato es una tremenda cagada. 
Es un arroz con mango podrido que no se entiende ni jota. 
¿Era tan difícil seguir con el formato anterior de grupos, octavos, cuartos, semifinales y final?","2025-02-28T15:09:28.755947Z",380,3.613,"Negative","2025-02-28T15:09:28.755964Z"
382,"1","20:00 Es cierto que le “regalas” una vida extra para estar en los octavos de final a los equipos que están entre el 24-17 pero también le complicas mucho las cosas a los que quedaron entre el 9-16, equipos que en el formato anterior hubieran pasado como segundos de grupo ahora tienen la posibilidad de quedar fuera por no haber dado el mismo nivel que los 8 primeros. Al final sólo estás alargando un poco más la fase de grupos haciéndola más justa al agregar más partidos y disminuyendo el margen de error. Equipos grandes que no rindieron se quedarán afuera, en igual o mayor proporción que en el formato anterior.","2025-02-28T15:09:32.052105Z",381,1.297,"Irrelevant","2025-02-28T15:09:32.052131Z"
383,"1","Aburrida de principio a fin. Nadie tuvo verdaderas posibilidades de quedarse afuera. Inentendible esa última fecha y luego me vienen a decir que hay sorteo para que se acomoden los de arriba aun más. El fin de la Champions","2025-02-28T15:09:37.400259Z",382,3.433,"Negative","2025-02-28T15:09:37.400277Z"
384,"1","Me da igual el formato. Ojalá la palme el responsable de que no haya grupos.","2025-02-28T15:09:43.968701Z",383,7.228999999999999,"Negative","2025-02-28T15:09:46.222470Z"
385,"1","""Team"" LMI. Es una chapuza esta champions solo para contentar a los ricos. Lo de siempre, en cualquier ámbito de la vida.","2025-02-28T15:09:51.043540Z",384,3.547,"Negative","2025-02-28T15:09:51.043560Z"
386,"1","Este es un video que en el pasado hubiera hecho Illie con Nacho, ahora me toca aguantarme al payaso de Pablo, canal en decadencia 

Yo era de los que odiaba el formato nuevo pero despues de vivirlo por primera vez, no esta tan mal aunque siento que perdio cierta mistica de las noches de champions con la desaparicion de los ida y vuelta en fase de grupos.","2025-02-28T15:09:54.829659Z",385,1.353,"Irrelevant","2025-02-28T15:09:54.829677Z"
387,"1","Y si se quitara el play in, solo clasificaran los 16 primeros, y a partir de ahí en Octavos juegan 1vs16 2vs15... No me parecería tan mal el formato ni que todos no tengan los mismos rivales, esto es la champions papá, no tiene que ser justa.","2025-02-28T15:09:58.280014Z",386,2.132,"Irrelevant","2025-02-28T15:09:58.280032Z"
388,"1","La diferencia de calendario es una animalada. 
Es como si en la liga española, al barsa le toca jugar contra: Leganés, Valladolid, Celta, Alavés y Getafe.
Pero al Madrid le tocan: Atlético, Bilbao, Sevilla, Mallorca y Betis.

El concepto base del formato liga es la igualdad de oportunidades, y en esta champions hay menos igualdad de oportunidades que fotos de homosexuales en el escritorio del presidente de Qatar","2025-02-28T15:10:12.697607Z",387,13.735,"Irrelevant","2025-02-28T15:10:12.697633Z"
389,"1","No es sorteo puro en ninguna eliminatoria y está viciado por una liga ficticia. Muy de UEFA.","2025-02-28T15:10:19.411875Z",388,5.834,"Negative","2025-02-28T15:10:24.496013Z"
390,"1","Este formato me hice conectar 5 pantallas distintas al pc para ver los partidos  Absoluto cinema","2025-02-28T15:10:32.709070Z",389,6.853,"Neutral","2025-02-28T15:10:32.709101Z"
391,"1","Totalmente de acuerdo basura total de formato.","2025-02-28T15:10:37.138051Z",390,3.024,"Negative","2025-02-28T15:10:37.138069Z"
392,"1","A mí me ha parecido aburridísima la liga esta. No hay sensación de peligro para los grandes y parece que ningún partido tiene importancia. Sisi, muy chulo el Liverpool vs Real Madrid de turno, pero al final da igual, ninguno se va a eliminar. Pero si es lo que quiere la gente, que así sea","2025-02-28T15:10:40.326285Z",391,1.931,"Negative","2025-02-28T15:10:40.326304Z"
393,"1","Como pueden hacer este video si nisiquiera a terminado ? Además funciona de que ??? No tiene sentido lo que se propone.
El titúlelo debería ser: Analizando el nuevo formato de la CL
Pero bueno… que me esperaba de una redacción llena de descartes del chiringuito ","2025-02-28T15:10:43.975272Z",392,3.13,"Irrelevant","2025-02-28T15:10:43.975289Z"
394,"1","Pero Kennedy está vivo o muerto?","2025-02-28T15:10:47.899009Z",393,2.085,"Irrelevant","2025-02-28T15:10:47.899027Z"
395,"1","Para que sea más equilibriado los rivales sería que los bombos los dividan en 2 por decir bombo 1A y bombo 1B y así con todos y sobre los octavos tomar prestada la idea de la NFL que los peores clasificados se enfrentan a los mejores clasificados así el brujas si pasase enfrentaría al primero","2025-02-28T15:10:52.012443Z",394,2.647,"Irrelevant","2025-02-28T15:10:52.012464Z"
396,"1","El formato anterior estaba perfecto, solo había que poner los cruces directos a partir de los octavos de final en vez de su estúpido sorteo: es decir , el ganador del grupo A vs el segundo del grupo B y así sucesivamente (COMO EN EL MUNDIAL) es una porquería el nuevo formato y a NADIE le gusta!!!","2025-02-28T15:11:00.732413Z",395,7.174,"Negative","2025-02-28T15:11:00.732438Z"
397,"1","Este formato me gusta más porque fomenta el fútbol ofensivo, al final la diferencia de goles importa mucho, jugar a lo amarrategui ya no vale para pasar directo a octavos","2025-02-28T15:11:04.739894Z",396,2.591,"Positive","2025-02-28T15:11:04.739914Z"
398,"1","Hay que entender  que un sorteo nunca va a ser justo. Porque es eso; un sorteo. Siempre va a pasar esto. Primer vídeo que veo con cierta expectativa y decepciona. El efecto pablo.","2025-02-28T15:11:08.355399Z",397,2.091,"Neutral","2025-02-28T15:11:08.355418Z"
399,"1","Respecto a la injusticia, bueno yo creo que la muestra es suficientemente representativa, aunque es un punto correcto de critica, lo suyo seria el formato suizo la verdad. Lo de que no se jugaban nada en la ultima jornada es falso. Porque partís de la premisa que ser Top 8 es lo mismo que ser Top 24, en realidad ser top 8 es clasificarse para una ronda más automáticamente, y ser solo Top 24 es quedar eliminado en la siguiente ronda el 50% de los casos. Clasificarse per se solo clasifican 8 los otros 16 van a una repesca, esto que cada vez mas equipos se están dando cuenta en los años venideros será crucial, habrá mucha competitividad por entrar en ese top 8. Creo que en la ultima jornada por ello si había mucho en juego. lo de las plazas del 8 al 24 es un problema de fácil solución y que se tiene que arreglar con un reseed antes del sorteo de octavos, para que no se premie en ningún caso quedar por debajo de otro equipo, así el 24º aunque elimine al 9º seguirá siendo el peor seed del siguiente sorteo teniéndose que enfrentar al mejor clasificado. Lo de castigo o premio, bueno aquí se puede hacer demagogia hacia cualquier lado, ahora los segundos de grupo del formato anterior son CASTIGADOS, a los 3º del formato anterior (los 16-24 de este) ya se les PREMIABA el año pasado entrando en EUROPA LEAGUE, aunque es imposible objetivizar este punto, yo diría que el sistema es mas DURO con los equipos que antes, recordemos clasificados a octavos per se solo van 8.","2025-02-28T15:11:11.736608Z",398,1.896,"Irrelevant","2025-02-28T15:11:11.736627Z"
400,"1","El sistema de liga no funciona, porque es injusto... punto","2025-02-28T15:11:17.006464Z",399,4.346,"Negative","2025-02-28T15:11:17.006483Z"
401,"1","Entre despedir este formato de Champions o a Pablo, ¿a quién escogeríais? Yo a este formato y eso ya dice mucho.","2025-02-28T15:11:20.195923Z",400,7.114,"Negative","2025-02-28T15:11:25.946461Z"
402,"1","""El fútbol es fútbol"", by Pablo Espinosa.","2025-02-28T15:11:28.992289Z",401,1.778,"Irrelevant","2025-02-28T15:11:28.992306Z"
403,"1","Solo a LMI y a Florentino no les gusta el nuevo formato.","2025-02-28T15:11:37.344875Z",402,3.458,"Neutral","2025-02-28T15:11:37.344895Z"
404,"1","todos los formatos son  malos si tu equipo pierde","2025-02-28T15:11:42.344794Z",403,3.82,"Neutral","2025-02-28T15:11:42.344812Z"
405,"1","Yo quitaria el primer play off lo demás no me parece mal aunque lo del regalo no lo veo si city Bayern o madrid por ejemplo caen en 16 avos es un fracaso","2025-02-28T15:11:45.004795Z",404,1.481,"Irrelevant","2025-02-28T15:11:45.004816Z"
406,"1","Horrible tu opción de grupo de 6 donde luego pasen a 4tos de final, la fse de grupos de 4 de o grupos era bueno, donde pasan los 2 primeros y luego octavos, cuartos, etc. Agregar 2partidos más y luego eso de dieciseiavos de final o play offs como se le llame sobrecargan el calendario. Pero bueno tenían q cambiar x el fantasma de la liga europea q quieren hacer florentino y Laporta donde tampoco estoy de acuerdo con esa idea. La champions league con formato anterior era bueno, eso de querer q haya emoción en todas las jornadas, pff si ganando 4 partidos anteriormente ya me servía pa clasificar era bueno, podías poner suplentes en los sgte duelos y guardar titulares pa jugar la liga local.","2025-02-28T15:11:47.851361Z",405,2.333,"Irrelevant","2025-02-28T15:11:47.851380Z"
407,"1","El nuevo es una mierda, sin justicia, sin emoción, sin sentido, el anterior era muy bueno, no entiendo el cambio, salvo por dinero para los clubs, para los aficionados un desastre","2025-02-28T15:11:51.072771Z",406,1.871,"Negative","2025-02-28T15:11:51.072790Z"
408,"1","Por lo de ayer perdono por todo al nuevo formato de champions","2025-02-28T15:11:54.228402Z",407,2.026,"Irrelevant","2025-02-28T15:11:54.228421Z"
409,"1","Me gusta más que el nuevo formato del pelo de Pablo Espinosers","2025-02-28T15:12:03.236796Z",408,3.014,"Irrelevant","2025-02-28T15:12:03.236813Z"
